CellCenters:0,CellCenters:1,CellCenters:2
6.05,0.5,259.74
6.05,0.5,259.69
6.05,0.5,259.64
6.05,0.5,259.59
6.05,0.5,259.54
6.05,0.5,259.49
6.05,0.5,259.44
6.05,0.5,259.39
6.05,0.5,259.34
6.05,0.5,259.29
6.05,0.5,259.24
6.05,0.5,259.19
6.05,0.5,259.14
6.05,0.5,259.09
6.05,0.5,259.04
6.05,0.5,258.99
6.05,0.5,258.94
6.05,0.5,258.89
6.05,0.5,258.84
6.05,0.5,258.79
6.05,0.5,258.74
6.05,0.5,258.69
6.05,0.5,258.64
6.05,0.5,258.59
6.05,0.5,258.54
6.05,0.5,258.49
6.05,0.5,258.44
6.05,0.5,258.39
6.05,0.5,258.34
6.05,0.5,258.29
6.05,0.5,258.24
6.05,0.5,258.19
6.05,0.5,258.01
5.95,0.5,258
5.95,0.5,257.45
5.95,0.5,256.4
5.95,0.5,254.85
5.95,0.5,252.8
5.95,0.5,250.25
5.95,0.5,247.2
5.95,0.5,243.65
6.05,0.5,257.46
6.05,0.5,256.41
6.05,0.5,254.86
6.05,0.5,252.81
6.05,0.5,250.26
6.05,0.5,247.21
6.05,0.5,243.66
6.15,0.5,260.65
6.15,0.5,260.6
6.15,0.5,260.55
6.15,0.5,260.5
6.15,0.5,260.45
6.15,0.5,260.4
6.15,0.5,260.35
6.15,0.5,260.3
6.15,0.5,260.25
6.15,0.5,260.2
6.15,0.5,260.15
6.15,0.5,260.1
6.15,0.5,260.05
6.15,0.5,260
6.15,0.5,259.95
6.15,0.5,259.9
6.15,0.5,259.85
6.15,0.5,259.8
6.15,0.5,259.75
6.15,0.5,259.7
6.15,0.5,259.65
6.15,0.5,259.6
6.15,0.5,259.55
6.15,0.5,259.5
6.15,0.5,259.45
6.15,0.5,259.4
6.15,0.5,259.35
6.15,0.5,259.3
6.15,0.5,259.25
6.15,0.5,259.2
6.15,0.5,259.15
6.15,0.5,259.1
6.15,0.5,259.05
6.15,0.5,259
6.15,0.5,258.95
6.15,0.5,258.9
6.15,0.5,258.85
6.15,0.5,258.8
6.15,0.5,258.75
6.15,0.5,258.7
6.15,0.5,258.65
6.15,0.5,258.6
6.15,0.5,258.55
6.15,0.5,258.5
6.15,0.5,258.45
6.15,0.5,258.4
6.15,0.5,258.35
6.15,0.5,258.3
6.15,0.5,258.25
6.15,0.5,258.2
6.15,0.5,258.03
6.25,0.5,260.66
6.25,0.5,260.61
6.25,0.5,260.56
6.25,0.5,260.51
6.25,0.5,260.46
6.25,0.5,260.41
6.25,0.5,260.36
6.25,0.5,260.31
6.25,0.5,260.26
6.25,0.5,260.21
6.25,0.5,260.16
6.25,0.5,260.11
6.25,0.5,260.06
6.25,0.5,260.01
6.25,0.5,259.96
6.25,0.5,259.91
6.25,0.5,259.86
6.25,0.5,259.81
6.25,0.5,259.76
6.25,0.5,259.71
6.25,0.5,259.66
6.25,0.5,259.61
6.25,0.5,259.56
6.25,0.5,259.51
6.25,0.5,259.46
6.25,0.5,259.41
6.25,0.5,259.36
6.25,0.5,259.31
6.25,0.5,259.26
6.25,0.5,259.21
6.25,0.5,259.16
6.25,0.5,259.11
6.25,0.5,259.06
6.25,0.5,259.01
6.25,0.5,258.96
6.25,0.5,258.91
6.25,0.5,258.86
6.25,0.5,258.81
6.25,0.5,258.76
6.25,0.5,258.71
6.25,0.5,258.66
6.25,0.5,258.61
6.25,0.5,258.56
6.25,0.5,258.51
6.25,0.5,258.46
6.25,0.5,258.41
6.25,0.5,258.36
6.25,0.5,258.31
6.25,0.5,258.26
6.25,0.5,258.21
6.25,0.5,258.04
6.15,0.5,257.48
6.15,0.5,256.43
6.15,0.5,254.88
6.15,0.5,252.83
6.15,0.5,250.28
6.15,0.5,247.23
6.15,0.5,243.68
6.25,0.5,257.49
6.25,0.5,256.44
6.25,0.5,254.89
6.25,0.5,252.84
6.25,0.5,250.29
6.25,0.5,247.24
6.25,0.5,243.69
6.35,0.5,260.68
6.35,0.5,260.63
6.35,0.5,260.58
6.35,0.5,260.53
6.35,0.5,260.48
6.35,0.5,260.43
6.35,0.5,260.38
6.35,0.5,260.33
6.35,0.5,260.28
6.35,0.5,260.23
6.35,0.5,260.18
6.35,0.5,260.13
6.35,0.5,260.08
6.35,0.5,260.03
6.35,0.5,259.98
6.35,0.5,259.93
6.35,0.5,259.88
6.35,0.5,259.83
6.35,0.5,259.78
6.35,0.5,259.73
6.35,0.5,259.68
6.35,0.5,259.63
6.35,0.5,259.58
6.35,0.5,259.53
6.35,0.5,259.48
6.35,0.5,259.43
6.35,0.5,259.38
6.35,0.5,259.33
6.35,0.5,259.28
6.35,0.5,259.23
6.35,0.5,259.18
6.35,0.5,259.13
6.35,0.5,259.08
6.35,0.5,259.03
6.35,0.5,258.98
6.35,0.5,258.93
6.35,0.5,258.88
6.35,0.5,258.83
6.35,0.5,258.78
6.35,0.5,258.73
6.35,0.5,258.68
6.35,0.5,258.63
6.35,0.5,258.58
6.35,0.5,258.53
6.35,0.5,258.48
6.35,0.5,258.43
6.35,0.5,258.38
6.35,0.5,258.33
6.35,0.5,258.28
6.35,0.5,258.23
6.35,0.5,258.05
6.45,0.5,260.69
6.45,0.5,260.64
6.45,0.5,260.59
6.45,0.5,260.54
6.45,0.5,260.49
6.45,0.5,260.44
6.45,0.5,260.39
6.45,0.5,260.34
6.45,0.5,260.29
6.45,0.5,260.24
6.45,0.5,260.19
6.45,0.5,260.14
6.45,0.5,260.09
6.45,0.5,260.04
6.45,0.5,259.99
6.45,0.5,259.94
6.45,0.5,259.89
6.45,0.5,259.84
6.45,0.5,259.79
6.45,0.5,259.74
6.45,0.5,259.69
6.45,0.5,259.64
6.45,0.5,259.59
6.45,0.5,259.54
6.45,0.5,259.49
6.45,0.5,259.44
6.45,0.5,259.39
6.45,0.5,259.34
6.45,0.5,259.29
6.45,0.5,259.24
6.45,0.5,259.19
6.45,0.5,259.14
6.45,0.5,259.09
6.45,0.5,259.04
6.45,0.5,258.99
6.45,0.5,258.94
6.45,0.5,258.89
6.45,0.5,258.84
6.45,0.5,258.79
6.45,0.5,258.74
6.45,0.5,258.69
6.45,0.5,258.64
6.45,0.5,258.59
6.45,0.5,258.54
6.45,0.5,258.49
6.45,0.5,258.44
6.45,0.5,258.39
6.45,0.5,258.34
6.45,0.5,258.29
6.45,0.5,258.24
6.45,0.5,258.07
6.35,0.5,257.5
6.35,0.5,256.45
6.35,0.5,254.9
6.35,0.5,252.85
6.35,0.5,250.3
6.35,0.5,247.25
6.35,0.5,243.7
6.45,0.5,257.52
6.45,0.5,256.47
6.45,0.5,254.92
6.45,0.5,252.87
6.45,0.5,250.32
6.45,0.5,247.27
6.45,0.5,243.72
6.55,0.5,260.71
6.55,0.5,260.66
6.55,0.5,260.61
6.55,0.5,260.56
6.55,0.5,260.51
6.55,0.5,260.46
6.55,0.5,260.41
6.55,0.5,260.36
6.55,0.5,260.31
6.55,0.5,260.26
6.55,0.5,260.21
6.55,0.5,260.16
6.55,0.5,260.11
6.55,0.5,260.06
6.55,0.5,260.01
6.55,0.5,259.96
6.55,0.5,259.91
6.55,0.5,259.86
6.55,0.5,259.81
6.55,0.5,259.76
6.55,0.5,259.71
6.55,0.5,259.66
6.55,0.5,259.61
6.55,0.5,259.56
6.55,0.5,259.51
6.55,0.5,259.46
6.55,0.5,259.41
6.55,0.5,259.36
6.55,0.5,259.31
6.55,0.5,259.26
6.55,0.5,259.21
6.55,0.5,259.16
6.55,0.5,259.11
6.55,0.5,259.06
6.55,0.5,259.01
6.55,0.5,258.96
6.55,0.5,258.91
6.55,0.5,258.86
6.55,0.5,258.81
6.55,0.5,258.76
6.55,0.5,258.71
6.55,0.5,258.66
6.55,0.5,258.61
6.55,0.5,258.56
6.55,0.5,258.51
6.55,0.5,258.46
6.55,0.5,258.41
6.55,0.5,258.36
6.55,0.5,258.31
6.55,0.5,258.26
6.55,0.5,258.08
6.65,0.5,260.72
6.65,0.5,260.67
6.65,0.5,260.62
6.65,0.5,260.57
6.65,0.5,260.52
6.65,0.5,260.47
6.65,0.5,260.42
6.65,0.5,260.37
6.65,0.5,260.32
6.65,0.5,260.27
6.65,0.5,260.22
6.65,0.5,260.17
6.65,0.5,260.12
6.65,0.5,260.07
6.65,0.5,260.02
6.65,0.5,259.97
6.65,0.5,259.92
6.65,0.5,259.87
6.65,0.5,259.82
6.65,0.5,259.77
6.65,0.5,259.72
6.65,0.5,259.67
6.65,0.5,259.62
6.65,0.5,259.57
6.65,0.5,259.52
6.65,0.5,259.47
6.65,0.5,259.42
6.65,0.5,259.37
6.65,0.5,259.32
6.65,0.5,259.27
6.65,0.5,259.22
6.65,0.5,259.17
6.65,0.5,259.12
6.65,0.5,259.07
6.65,0.5,259.02
6.65,0.5,258.97
6.65,0.5,258.92
6.65,0.5,258.87
6.65,0.5,258.82
6.65,0.5,258.77
6.65,0.5,258.72
6.65,0.5,258.67
6.65,0.5,258.62
6.65,0.5,258.57
6.65,0.5,258.52
6.65,0.5,258.47
6.65,0.5,258.42
6.65,0.5,258.37
6.65,0.5,258.32
6.65,0.5,258.27
6.65,0.5,258.09
6.55,0.5,257.53
6.55,0.5,256.48
6.55,0.5,254.93
6.55,0.5,252.88
6.55,0.5,250.33
6.55,0.5,247.28
6.55,0.5,243.73
6.65,0.5,257.54
6.65,0.5,256.49
6.65,0.5,254.94
6.65,0.5,252.89
6.65,0.5,250.34
6.65,0.5,247.29
6.65,0.5,243.74
6.75,0.5,260.73
6.75,0.5,260.68
6.75,0.5,260.63
6.75,0.5,260.58
6.75,0.5,260.53
6.75,0.5,260.48
6.75,0.5,260.43
6.75,0.5,260.38
6.75,0.5,260.33
6.75,0.5,260.28
6.75,0.5,260.23
6.75,0.5,260.18
6.75,0.5,260.13
6.75,0.5,260.08
6.75,0.5,260.03
6.75,0.5,259.98
6.75,0.5,259.93
6.75,0.5,259.88
6.75,0.5,259.83
6.75,0.5,259.78
6.75,0.5,259.73
6.75,0.5,259.68
6.75,0.5,259.63
6.75,0.5,259.58
6.75,0.5,259.53
6.75,0.5,259.48
6.75,0.5,259.43
6.75,0.5,259.38
6.75,0.5,259.33
6.75,0.5,259.28
6.75,0.5,259.23
6.75,0.5,259.18
6.75,0.5,259.13
6.75,0.5,259.08
6.75,0.5,259.03
6.75,0.5,258.98
6.75,0.5,258.93
6.75,0.5,258.88
6.75,0.5,258.83
6.75,0.5,258.78
6.75,0.5,258.73
6.75,0.5,258.68
6.75,0.5,258.63
6.75,0.5,258.58
6.75,0.5,258.53
6.75,0.5,258.48
6.75,0.5,258.43
6.75,0.5,258.38
6.75,0.5,258.33
6.75,0.5,258.28
6.75,0.5,258.11
6.85,0.5,260.75
6.85,0.5,260.7
6.85,0.5,260.65
6.85,0.5,260.6
6.85,0.5,260.55
6.85,0.5,260.5
6.85,0.5,260.45
6.85,0.5,260.4
6.85,0.5,260.35
6.85,0.5,260.3
6.85,0.5,260.25
6.85,0.5,260.2
6.85,0.5,260.15
6.85,0.5,260.1
6.85,0.5,260.05
6.85,0.5,260
6.85,0.5,259.95
6.85,0.5,259.9
6.85,0.5,259.85
6.85,0.5,259.8
6.85,0.5,259.75
6.85,0.5,259.7
6.85,0.5,259.65
6.85,0.5,259.6
6.85,0.5,259.55
6.85,0.5,259.5
6.85,0.5,259.45
6.85,0.5,259.4
6.85,0.5,259.35
6.85,0.5,259.3
6.85,0.5,259.25
6.85,0.5,259.2
6.85,0.5,259.15
6.85,0.5,259.1
6.85,0.5,259.05
6.85,0.5,259
6.85,0.5,258.95
6.85,0.5,258.9
6.85,0.5,258.85
6.85,0.5,258.8
6.85,0.5,258.75
6.85,0.5,258.7
6.85,0.5,258.65
6.85,0.5,258.6
6.85,0.5,258.55
6.85,0.5,258.5
6.85,0.5,258.45
6.85,0.5,258.4
6.85,0.5,258.35
6.85,0.5,258.3
6.85,0.5,258.12
6.75,0.5,257.56
6.75,0.5,256.51
6.75,0.5,254.96
6.75,0.5,252.91
6.75,0.5,250.36
6.75,0.5,247.31
6.75,0.5,243.76
6.85,0.5,257.57
6.85,0.5,256.52
6.85,0.5,254.97
6.85,0.5,252.92
6.85,0.5,250.37
6.85,0.5,247.32
6.85,0.5,243.77
6.95,0.5,260.76
6.95,0.5,260.71
6.95,0.5,260.66
6.95,0.5,260.61
6.95,0.5,260.56
6.95,0.5,260.51
6.95,0.5,260.46
6.95,0.5,260.41
6.95,0.5,260.36
6.95,0.5,260.31
6.95,0.5,260.26
6.95,0.5,260.21
6.95,0.5,260.16
6.95,0.5,260.11
6.95,0.5,260.06
6.95,0.5,260.01
6.95,0.5,259.96
6.95,0.5,259.91
6.95,0.5,259.86
6.95,0.5,259.81
6.95,0.5,259.76
6.95,0.5,259.71
6.95,0.5,259.66
6.95,0.5,259.61
6.95,0.5,259.56
6.95,0.5,259.51
6.95,0.5,259.46
6.95,0.5,259.41
6.95,0.5,259.36
6.95,0.5,259.31
6.95,0.5,259.26
6.95,0.5,259.21
6.95,0.5,259.16
6.95,0.5,259.11
6.95,0.5,259.06
6.95,0.5,259.01
6.95,0.5,258.96
6.95,0.5,258.91
6.95,0.5,258.86
6.95,0.5,258.81
6.95,0.5,258.76
6.95,0.5,258.71
6.95,0.5,258.66
6.95,0.5,258.61
6.95,0.5,258.56
6.95,0.5,258.51
6.95,0.5,258.46
6.95,0.5,258.41
6.95,0.5,258.36
6.95,0.5,258.31
6.95,0.5,258.14
7.05,0.5,260.77
7.05,0.5,260.72
7.05,0.5,260.67
7.05,0.5,260.62
7.05,0.5,260.57
7.05,0.5,260.52
7.05,0.5,260.47
7.05,0.5,260.42
7.05,0.5,260.37
7.05,0.5,260.32
7.05,0.5,260.27
7.05,0.5,260.22
7.05,0.5,260.17
7.05,0.5,260.12
7.05,0.5,260.07
7.05,0.5,260.02
7.05,0.5,259.97
7.05,0.5,259.92
7.05,0.5,259.87
7.05,0.5,259.82
7.05,0.5,259.77
7.05,0.5,259.72
7.05,0.5,259.67
7.05,0.5,259.62
7.05,0.5,259.57
7.05,0.5,259.52
7.05,0.5,259.47
7.05,0.5,259.42
7.05,0.5,259.37
7.05,0.5,259.32
7.05,0.5,259.27
7.05,0.5,259.22
7.05,0.5,259.17
7.05,0.5,259.12
7.05,0.5,259.07
7.05,0.5,259.02
7.05,0.5,258.97
7.05,0.5,258.92
7.05,0.5,258.87
7.05,0.5,258.82
7.05,0.5,258.77
7.05,0.5,258.72
7.05,0.5,258.67
7.05,0.5,258.62
7.05,0.5,258.57
7.05,0.5,258.52
7.05,0.5,258.47
7.05,0.5,258.42
7.05,0.5,258.37
7.05,0.5,258.32
7.05,0.5,258.15
6.95,0.5,257.59
6.95,0.5,256.54
6.95,0.5,254.99
6.95,0.5,252.94
6.95,0.5,250.39
6.95,0.5,247.34
6.95,0.5,243.79
7.05,0.5,257.6
7.05,0.5,256.55
7.05,0.5,255
7.05,0.5,252.95
7.05,0.5,250.4
7.05,0.5,247.35
7.05,0.5,243.8
7.15,0.5,260.78
7.15,0.5,260.73
7.15,0.5,260.68
7.15,0.5,260.63
7.15,0.5,260.58
7.15,0.5,260.53
7.15,0.5,260.48
7.15,0.5,260.43
7.15,0.5,260.38
7.15,0.5,260.33
7.15,0.5,260.28
7.15,0.5,260.23
7.15,0.5,260.18
7.15,0.5,260.13
7.15,0.5,260.08
7.15,0.5,260.03
7.15,0.5,259.98
7.15,0.5,259.93
7.15,0.5,259.88
7.15,0.5,259.83
7.15,0.5,259.78
7.15,0.5,259.73
7.15,0.5,259.68
7.15,0.5,259.63
7.15,0.5,259.58
7.15,0.5,259.53
7.15,0.5,259.48
7.15,0.5,259.43
7.15,0.5,259.38
7.15,0.5,259.33
7.15,0.5,259.28
7.15,0.5,259.23
7.15,0.5,259.18
7.15,0.5,259.13
7.15,0.5,259.08
7.15,0.5,259.03
7.15,0.5,258.98
7.15,0.5,258.93
7.15,0.5,258.88
7.15,0.5,258.83
7.15,0.5,258.78
7.15,0.5,258.73
7.15,0.5,258.68
7.15,0.5,258.63
7.15,0.5,258.58
7.15,0.5,258.53
7.15,0.5,258.48
7.15,0.5,258.43
7.15,0.5,258.38
7.15,0.5,258.33
7.15,0.5,258.16
7.25,0.5,260.79
7.25,0.5,260.74
7.25,0.5,260.69
7.25,0.5,260.64
7.25,0.5,260.59
7.25,0.5,260.54
7.25,0.5,260.49
7.25,0.5,260.44
7.25,0.5,260.39
7.25,0.5,260.34
7.25,0.5,260.29
7.25,0.5,260.24
7.25,0.5,260.19
7.25,0.5,260.14
7.25,0.5,260.09
7.25,0.5,260.04
7.25,0.5,259.99
7.25,0.5,259.94
7.25,0.5,259.89
7.25,0.5,259.84
7.25,0.5,259.79
7.25,0.5,259.74
7.25,0.5,259.69
7.25,0.5,259.64
7.25,0.5,259.59
7.25,0.5,259.54
7.25,0.5,259.49
7.25,0.5,259.44
7.25,0.5,259.39
7.25,0.5,259.34
7.25,0.5,259.29
7.25,0.5,259.24
7.25,0.5,259.19
7.25,0.5,259.14
7.25,0.5,259.09
7.25,0.5,259.04
7.25,0.5,258.99
7.25,0.5,258.94
7.25,0.5,258.89
7.25,0.5,258.84
7.25,0.5,258.79
7.25,0.5,258.74
7.25,0.5,258.69
7.25,0.5,258.64
7.25,0.5,258.59
7.25,0.5,258.54
7.25,0.5,258.49
7.25,0.5,258.44
7.25,0.5,258.39
7.25,0.5,258.34
7.25,0.5,258.17
7.15,0.5,257.61
7.15,0.5,256.56
7.15,0.5,255.01
7.15,0.5,252.96
7.15,0.5,250.41
7.15,0.5,247.36
7.15,0.5,243.81
7.25,0.5,257.62
7.25,0.5,256.57
7.25,0.5,255.02
7.25,0.5,252.97
7.25,0.5,250.42
7.25,0.5,247.37
7.25,0.5,243.82
7.35,0.5,260.8
7.35,0.5,260.75
7.35,0.5,260.7
7.35,0.5,260.65
7.35,0.5,260.6
7.35,0.5,260.55
7.35,0.5,260.5
7.35,0.5,260.45
7.35,0.5,260.4
7.35,0.5,260.35
7.35,0.5,260.3
7.35,0.5,260.25
7.35,0.5,260.2
7.35,0.5,260.15
7.35,0.5,260.1
7.35,0.5,260.05
7.35,0.5,260
7.35,0.5,259.95
7.35,0.5,259.9
7.35,0.5,259.85
7.35,0.5,259.8
7.35,0.5,259.75
7.35,0.5,259.7
7.35,0.5,259.65
7.35,0.5,259.6
7.35,0.5,259.55
7.35,0.5,259.5
7.35,0.5,259.45
7.35,0.5,259.4
7.35,0.5,259.35
7.35,0.5,259.3
7.35,0.5,259.25
7.35,0.5,259.2
7.35,0.5,259.15
7.35,0.5,259.1
7.35,0.5,259.05
7.35,0.5,259
7.35,0.5,258.95
7.35,0.5,258.9
7.35,0.5,258.85
7.35,0.5,258.8
7.35,0.5,258.75
7.35,0.5,258.7
7.35,0.5,258.65
7.35,0.5,258.6
7.35,0.5,258.55
7.35,0.5,258.5
7.35,0.5,258.45
7.35,0.5,258.4
7.35,0.5,258.35
7.35,0.5,258.18
7.45,0.5,260.81
7.45,0.5,260.76
7.45,0.5,260.71
7.45,0.5,260.66
7.45,0.5,260.61
7.45,0.5,260.56
7.45,0.5,260.51
7.45,0.5,260.46
7.45,0.5,260.41
7.45,0.5,260.36
7.45,0.5,260.31
7.45,0.5,260.26
7.45,0.5,260.21
7.45,0.5,260.16
7.45,0.5,260.11
7.45,0.5,260.06
7.45,0.5,260.01
7.45,0.5,259.96
7.45,0.5,259.91
7.45,0.5,259.86
7.45,0.5,259.81
7.45,0.5,259.76
7.45,0.5,259.71
7.45,0.5,259.66
7.45,0.5,259.61
7.45,0.5,259.56
7.45,0.5,259.51
7.45,0.5,259.46
7.45,0.5,259.41
7.45,0.5,259.36
7.45,0.5,259.31
7.45,0.5,259.26
7.45,0.5,259.21
7.45,0.5,259.16
7.45,0.5,259.11
7.45,0.5,259.06
7.45,0.5,259.01
7.45,0.5,258.96
7.45,0.5,258.91
7.45,0.5,258.86
7.45,0.5,258.81
7.45,0.5,258.76
7.45,0.5,258.71
7.45,0.5,258.66
7.45,0.5,258.61
7.45,0.5,258.56
7.45,0.5,258.51
7.45,0.5,258.46
7.45,0.5,258.41
7.45,0.5,258.36
7.45,0.5,258.19
7.35,0.5,257.63
7.35,0.5,256.58
7.35,0.5,255.03
7.35,0.5,252.98
7.35,0.5,250.43
7.35,0.5,247.38
7.35,0.5,243.83
7.45,0.5,257.64
7.45,0.5,256.59
7.45,0.5,255.04
7.45,0.5,252.99
7.45,0.5,250.44
7.45,0.5,247.39
7.45,0.5,243.84
7.55,0.5,260.82
7.55,0.5,260.77
7.55,0.5,260.72
7.55,0.5,260.67
7.55,0.5,260.62
7.55,0.5,260.57
7.55,0.5,260.52
7.55,0.5,260.47
7.55,0.5,260.42
7.55,0.5,260.37
7.55,0.5,260.32
7.55,0.5,260.27
7.55,0.5,260.22
7.55,0.5,260.17
7.55,0.5,260.12
7.55,0.5,260.07
7.55,0.5,260.02
7.55,0.5,259.97
7.55,0.5,259.92
7.55,0.5,259.87
7.55,0.5,259.82
7.55,0.5,259.77
7.55,0.5,259.72
7.55,0.5,259.67
7.55,0.5,259.62
7.55,0.5,259.57
7.55,0.5,259.52
7.55,0.5,259.47
7.55,0.5,259.42
7.55,0.5,259.37
7.55,0.5,259.32
7.55,0.5,259.27
7.55,0.5,259.22
7.55,0.5,259.17
7.55,0.5,259.12
7.55,0.5,259.07
7.55,0.5,259.02
7.55,0.5,258.97
7.55,0.5,258.92
7.55,0.5,258.87
7.55,0.5,258.82
7.55,0.5,258.77
7.55,0.5,258.72
7.55,0.5,258.67
7.55,0.5,258.62
7.55,0.5,258.57
7.55,0.5,258.52
7.55,0.5,258.47
7.55,0.5,258.42
7.55,0.5,258.37
7.55,0.5,258.2
7.65,0.5,260.83
7.65,0.5,260.78
7.65,0.5,260.73
7.65,0.5,260.68
7.65,0.5,260.63
7.65,0.5,260.58
7.65,0.5,260.53
7.65,0.5,260.48
7.65,0.5,260.43
7.65,0.5,260.38
7.65,0.5,260.33
7.65,0.5,260.28
7.65,0.5,260.23
7.65,0.5,260.18
7.65,0.5,260.13
7.65,0.5,260.08
7.65,0.5,260.03
7.65,0.5,259.98
7.65,0.5,259.93
7.65,0.5,259.88
7.65,0.5,259.83
7.65,0.5,259.78
7.65,0.5,259.73
7.65,0.5,259.68
7.65,0.5,259.63
7.65,0.5,259.58
7.65,0.5,259.53
7.65,0.5,259.48
7.65,0.5,259.43
7.65,0.5,259.38
7.65,0.5,259.33
7.65,0.5,259.28
7.65,0.5,259.23
7.65,0.5,259.18
7.65,0.5,259.13
7.65,0.5,259.08
7.65,0.5,259.03
7.65,0.5,258.98
7.65,0.5,258.93
7.65,0.5,258.88
7.65,0.5,258.83
7.65,0.5,258.78
7.65,0.5,258.73
7.65,0.5,258.68
7.65,0.5,258.63
7.65,0.5,258.58
7.65,0.5,258.53
7.65,0.5,258.48
7.65,0.5,258.43
7.65,0.5,258.38
7.65,0.5,258.21
7.55,0.5,257.65
7.55,0.5,256.6
7.55,0.5,255.05
7.55,0.5,253
7.55,0.5,250.45
7.55,0.5,247.4
7.55,0.5,243.85
7.65,0.5,257.66
7.65,0.5,256.61
7.65,0.5,255.06
7.65,0.5,253.01
7.65,0.5,250.46
7.65,0.5,247.41
7.65,0.5,243.86
7.75,0.5,260.84
7.75,0.5,260.79
7.75,0.5,260.74
7.75,0.5,260.69
7.75,0.5,260.64
7.75,0.5,260.59
7.75,0.5,260.54
7.75,0.5,260.49
7.75,0.5,260.44
7.75,0.5,260.39
7.75,0.5,260.34
7.75,0.5,260.29
7.75,0.5,260.24
7.75,0.5,260.19
7.75,0.5,260.14
7.75,0.5,260.09
7.75,0.5,260.04
7.75,0.5,259.99
7.75,0.5,259.94
7.75,0.5,259.89
7.75,0.5,259.84
7.75,0.5,259.79
7.75,0.5,259.74
7.75,0.5,259.69
7.75,0.5,259.64
7.75,0.5,259.59
7.75,0.5,259.54
7.75,0.5,259.49
7.75,0.5,259.44
7.75,0.5,259.39
7.75,0.5,259.34
7.75,0.5,259.29
7.75,0.5,259.24
7.75,0.5,259.19
7.75,0.5,259.14
7.75,0.5,259.09
7.75,0.5,259.04
7.75,0.5,258.99
7.75,0.5,258.94
7.75,0.5,258.89
7.75,0.5,258.84
7.75,0.5,258.79
7.75,0.5,258.74
7.75,0.5,258.69
7.75,0.5,258.64
7.75,0.5,258.59
7.75,0.5,258.54
7.75,0.5,258.49
7.75,0.5,258.44
7.75,0.5,258.39
7.75,0.5,258.22
7.85,0.5,260.85
7.85,0.5,260.8
7.85,0.5,260.75
7.85,0.5,260.7
7.85,0.5,260.65
7.85,0.5,260.6
7.85,0.5,260.55
7.85,0.5,260.5
7.85,0.5,260.45
7.85,0.5,260.4
7.85,0.5,260.35
7.85,0.5,260.3
7.85,0.5,260.25
7.85,0.5,260.2
7.85,0.5,260.15
7.85,0.5,260.1
7.85,0.5,260.05
7.85,0.5,260
7.85,0.5,259.95
7.85,0.5,259.9
7.85,0.5,259.85
7.85,0.5,259.8
7.85,0.5,259.75
7.85,0.5,259.7
7.85,0.5,259.65
7.85,0.5,259.6
7.85,0.5,259.55
7.85,0.5,259.5
7.85,0.5,259.45
7.85,0.5,259.4
7.85,0.5,259.35
7.85,0.5,259.3
7.85,0.5,259.25
7.85,0.5,259.2
7.85,0.5,259.15
7.85,0.5,259.1
7.85,0.5,259.05
7.85,0.5,259
7.85,0.5,258.95
7.85,0.5,258.9
7.85,0.5,258.85
7.85,0.5,258.8
7.85,0.5,258.75
7.85,0.5,258.7
7.85,0.5,258.65
7.85,0.5,258.6
7.85,0.5,258.55
7.85,0.5,258.5
7.85,0.5,258.45
7.85,0.5,258.4
7.85,0.5,258.23
7.75,0.5,257.67
7.75,0.5,256.62
7.75,0.5,255.07
7.75,0.5,253.02
7.75,0.5,250.47
7.75,0.5,247.42
7.75,0.5,243.87
7.85,0.5,257.68
7.85,0.5,256.63
7.85,0.5,255.08
7.85,0.5,253.03
7.85,0.5,250.48
7.85,0.5,247.43
7.85,0.5,243.88
7.95,0.5,260.86
7.95,0.5,260.81
7.95,0.5,260.76
7.95,0.5,260.71
7.95,0.5,260.66
7.95,0.5,260.61
7.95,0.5,260.56
7.95,0.5,260.51
7.95,0.5,260.46
7.95,0.5,260.41
7.95,0.5,260.36
7.95,0.5,260.31
7.95,0.5,260.26
7.95,0.5,260.21
7.95,0.5,260.16
7.95,0.5,260.11
7.95,0.5,260.06
7.95,0.5,260.01
7.95,0.5,259.96
7.95,0.5,259.91
7.95,0.5,259.86
7.95,0.5,259.81
7.95,0.5,259.76
7.95,0.5,259.71
7.95,0.5,259.66
7.95,0.5,259.61
7.95,0.5,259.56
7.95,0.5,259.51
7.95,0.5,259.46
7.95,0.5,259.41
7.95,0.5,259.36
7.95,0.5,259.31
7.95,0.5,259.26
7.95,0.5,259.21
7.95,0.5,259.16
7.95,0.5,259.11
7.95,0.5,259.06
7.95,0.5,259.01
7.95,0.5,258.96
7.95,0.5,258.91
7.95,0.5,258.86
7.95,0.5,258.81
7.95,0.5,258.76
7.95,0.5,258.71
7.95,0.5,258.66
7.95,0.5,258.61
7.95,0.5,258.56
7.95,0.5,258.51
7.95,0.5,258.46
7.95,0.5,258.41
7.95,0.5,258.24
8.05,0.5,260.87
8.05,0.5,260.82
8.05,0.5,260.77
8.05,0.5,260.72
8.05,0.5,260.67
8.05,0.5,260.62
8.05,0.5,260.57
8.05,0.5,260.52
8.05,0.5,260.47
8.05,0.5,260.42
8.05,0.5,260.37
8.05,0.5,260.32
8.05,0.5,260.27
8.05,0.5,260.22
8.05,0.5,260.17
8.05,0.5,260.12
8.05,0.5,260.07
8.05,0.5,260.02
8.05,0.5,259.97
8.05,0.5,259.92
8.05,0.5,259.87
8.05,0.5,259.82
8.05,0.5,259.77
